customerID,gender,age_first_order,user_agent_brand,user_agent_os,ip_address_country,ip_address_geopoint,campaign,pages_visited_avg,high_revenue
677152,F,74,Chrome,Windows,Brazil,POINT(-46.6289 -23.5464),False,8.5,False
686849,,49,IE,Windows,Brazil,POINT(-43.2037 -22.8864),False,14.0,False
695830,M,65,Chrome,Windows,United States,POINT(-73.758 41.0291),False,7.0,True
6ma6bj,M,52,Chrome,MacOS X,Turkey,POINT(28.9948 41.0214),False,13.0,False
703410,F,36,Chrome,Windows,China,POINT(106.2731 38.4681),False,15.0,False
710038,M,63,Chrome,Windows,United States,POINT(-97.822 37.751),False,15.5,False
718285,F,59,Safari,MacOS X,United States,POINT(-97.822 37.751),False,10.0,False
727956,,19,Safari,MacOS X,Australia,POINT(143.2104 -33.494),False,12.0,False
736925,F,36,Safari,MacOS X,Russia,POINT(37.6068 55.7386),False,16.0,False
745907,F,61,Chrome,Windows,China,POINT(103.7922 36.0564),True,11.5,False
754710,M,54,Safari,MacOS X,United States,POINT(-80.2924 25.6663),False,12.0,False
762724,M,48,Firefox,Windows,South Africa,POINT(18.4333 -33.9167),False,11.0,False
769839,M,58,Chrome,Windows,Turkey,POINT(36.33 41.2867),True,11.0,False
776994,M,21,Chrome,Windows,Japan,POINT(139.6489 35.8569),True,13.0,False
785657,F,15,Chrome,Windows,United States,POINT(-123.2034 44.8314),False,15.0,False
793504,F,61,Firefox,Windows,China,POINT(125.3228 43.88),True,11.0,False
7i5p4l,F,70,Firefox,Windows,Norway,POINT(5.65 58.6667),False,14.0,False
801811,F,60,Chrome,Windows,Mexico,POINT(-103.4 20.7167),True,9.5,False
811310,M,48,Chrome,Windows,Germany,POINT(8.6639 50.4262),False,13.5,False
819876,F,71,Chrome,Windows,Canada,POINT(-79.3716 43.6319),False,17.0,False
827280,M,56,Chrome,Windows,Japan,POINT(139.69 35.69),False,8.0,False
833827,,,Firefox,Windows,United States,POINT(-110.3607 31.5273),False,6.0,False
842005,F,73,Firefox,MacOS X,United Kingdom,POINT(-1 51.4333),True,12.333333333333334,False
850329,M,68,Chrome,Linux,United States,POINT(-84.1494 33.9791),False,9.833333333333334,False
857366,F,20,Chrome,Windows,United States,POINT(-89.373 30.3826),True,7.5,False
865393,F,69,Chrome,Windows,United States,POINT(-105.1396 40.524),False,11.5,False
872owr,M,54,Chrome,MacOS X,China,POINT(116.3883 39.9289),False,11.0,False
881308,F,56,Firefox,Windows,Algeria,POINT(3.1468 36.7642),True,7.857142857142857,True
889506,M,70,IE,Windows,United States,POINT(-74.7909 40.3338),True,10.25,False
896646,F,55,Firefox,Windows,China,POINT(115.9333 28.55),False,14.5,False
8owgfl,M,51,Chrome,Windows,United States,POINT(-121.7864 37.2267),True,9.0,False
904734,F,38,Chrome,Windows,Austria,POINT(16.3667 48.2),False,14.0,False
912737,M,66,Chrome,Windows,Canada,POINT(-122.7649 49.274),False,13.0,False
918842,F,45,Chrome,Windows,United States,POINT(-111.8906 33.6119),True,11.8,True
926626,F,24,Safari,MacOS X,Austria,POINT(15.1667 48.6167),False,15.0,False
936179,M,64,Chrome,Windows,India,POINT(77 20),True,13.25,False
942902,M,70,Chrome,Windows,United Kingdom,POINT(-3.2 55.95),True,10.8,True
951363,,61,Chrome,MacOS X,United States,POINT(-97.822 37.751),False,9.666666666666666,False
959735,F,14,Chrome,MacOS X,United States,POINT(-79.792 36.0726),True,13.0,False
966765,F,24,Chrome,Windows,Slovak Republic,POINT(17.1167 48.15),False,16.0,False
975803,M,30,Chrome,Linux,United States,POINT(-84.1494 33.9791),False,10.0,False
982297,M,36,Chrome,MacOS X,Brazil,POINT(-43.2192 -22.8305),False,10.0,False
990242,M,62,Safari,MacOS X,United States,POINT(-97.822 37.751),False,6.6,True
996343,F,50,Chrome,Windows,China,POINT(120.4586 41.5703),False,9.5,False
9qfi3o,F,29,Chrome,Windows,Italy,POINT(15.0704 37.4922),True,9.4,False
af36dz,F,41,Chrome,Windows,Taiwan,POINT(121 23.5),False,15.0,False
b4zx82,M,41,Firefox,MacOS X,Poland,POINT(21.0362 52.2394),False,10.0,False
by4n7h,M,63,Chrome,Windows,United States,POINT(-74.1741 40.7355),True,14.0,False
ct1ank,F,,Safari,MacOS X,China,POINT(113.25 23.1167),True,11.0,False
dracqe,F,51,Safari,MacOS X,Algeria,POINT(3.1468 36.7642),False,12.0,False
eebvqj,F,,Safari,MacOS X,United States,POINT(-81.0199 33.9937),True,10.666666666666666,False
f3q9w9,,70,Firefox,Windows,Romania,POINT(25.735 45.1262),False,11.0,False
fwtukf,M,33,Chrome,Windows,Japan,POINT(139.8167 35.7333),False,14.0,False
gjwgng,M,40,Safari,MacOS X,Germany,POINT(13.4062 52.5155),False,12.0,False
hjz0jh,F,64,Chrome,Windows,Mexico,POINT(-103.4344 20.6347),False,10.5,False
i9k3rt,M,25,Chrome,Linux,Russia,POINT(37.6068 55.7386),True,7.0,False
iw6bbh,,53,Chrome,Windows,China,POINT(116.3883 39.9289),True,9.5,True
jonqrq,F,,Firefox,Windows,Netherlands,POINT(4.5 51.9167),True,10.0,False
k5z239,F,60,Chrome,MacOS X,United States,POINT(-74.1741 40.7355),False,13.0,False
l01y2c,F,24,Firefox,Windows,Japan,POINT(139.69 35.69),False,10.0,False
ls9t52,F,60,Chrome,Windows,United States,POINT(-97.822 37.751),True,9.333333333333334,False
mm8kiy,M,45,Safari,MacOS X,United States,POINT(-86.1747 39.8331),True,13.5,False
nnvubn,M,62,Chrome,Linux,Japan,POINT(139.6019 35.8047),True,10.333333333333334,False
ocd5i4,F,27,Chrome,Windows,Romania,POINT(26.1 44.4333),False,10.0,False
oyh7wa,F,62,Chrome,Windows,United Kingdom,POINT(0.1305 52.2228),False,12.0,True
pt4o5j,F,33,Chrome,Windows,United States,POINT(-72.7237 41.6979),False,12.5,False
qgkdm8,F,57,Firefox,Windows,Japan,POINT(139.69 35.69),False,8.0,False
r3p03z,,50,Chrome,MacOS X,Brazil,POINT(-46.6289 -23.5464),False,13.0,False
rudzy5,M,35,Chrome,MacOS X,Denmark,POINT(12.0564 55.7123),True,13.0,False
skh6n6,F,64,Safari,MacOS X,Spain,POINT(-3.684 40.4172),True,11.0,False
tm8sl5,,69,Chrome,Windows,Norway,POINT(10.7461 59.9127),False,11.0,True
u9uiua,F,18,Firefox,Windows,United States,POINT(-97.822 37.751),False,12.0,False
v3s1bg,F,38,Chrome,Windows,Australia,POINT(153.0004 -27.4982),False,14.0,False
vpf9uk,F,61,Chrome,Windows,Japan,POINT(139.7172 35.5206),False,14.5,False
wmbsoe,F,53,Firefox,Windows,United States,POINT(-93.3789 45.0636),False,10.0,False
x7a0ph,M,,Chrome,Linux,South Africa,POINT(28.0583 -26.2309),False,12.0,False
xtqbqu,M,31,Chrome,Windows,Netherlands,POINT(4.8995 52.3824),False,9.0,False
yesy7g,F,74,Firefox,Windows,South Africa,POINT(28.0583 -26.2309),True,10.5,False
z0n544,M,39,Chrome,Windows,United States,POINT(-74.9258 44.6609),False,9.0,True
zzw4gs,F,61,Chrome,Windows,United States,POINT(-118.4165 33.9192),False,12.0,False
007585,F,60,Chrome,Windows,China,POINT(118.7778 32.0617),True,6.4,False
014934,M,50,Firefox,Windows,China,POINT(121.5495 29.8782),False,11.0,False
025281,M,58,Firefox,Windows,Greece,POINT(21.7344 38.2444),True,11.5,False
032069,,,Chrome,Windows,Taiwan,POINT(121 23.5),False,11.25,False
039998,F,62,Chrome,Windows,China,POINT(116.3883 39.9289),False,9.2,False
049286,M,,Chrome,MacOS X,United States,POINT(-110.3607 31.5273),False,17.0,False
058501,F,62,Chrome,Windows,United States,POINT(-110.3607 31.5273),False,12.0,False
067203,F,,Chrome,Windows,United States,POINT(-121.7758 36.8468),False,11.0,False
074764,,,Chrome,Windows,United States,POINT(-97.822 37.751),True,9.25,False
082726,M,71,Chrome,Windows,United States,POINT(-121.8914 37.3388),False,8.0,False
089949,F,53,Safari,MacOS X,Netherlands,POINT(6.55 53.2167),False,10.666666666666666,False
098675,F,,Chrome,Windows,France,POINT(2.3292 48.8628),True,8.75,True
0oxn0k,M,39,Chrome,MacOS X,United States,POINT(-119.688 45.8696),False,11.0,False
103781,,56,Chrome,MacOS X,China,POINT(120.6668 27.9994),False,11.0,False
110886,M,68,Edge,Windows,Australia,POINT(147.3537 -35.1258),False,12.5,False
119924,M,23,Chrome,Windows,Japan,POINT(139.69 35.69),False,10.0,False
129344,F,59,Chrome,Windows,Ukraine,POINT(30.5167 50.4333),False,11.5,False
137790,F,48,Chrome,Windows,Brazil,POINT(-43.2192 -22.8305),False,12.0,False
144850,M,72,Safari,MacOS X,China,POINT(113.5325 34.6836),False,11.75,False
153843,F,62,Chrome,Windows,China,POINT(113.7266 34.7725),False,13.666666666666666,False
162329,,,Chrome,Windows,United States,POINT(-97.822 37.751),False,13.0,False
16vvy5,,68,Chrome,Windows,,,False,16.0,False
178262,F,63,Chrome,Windows,Ireland,POINT(-6.2595 53.3389),False,9.0,False
185383,M,45,Edge,Windows,,,False,10.0,False
191290,M,27,Chrome,Windows,India,POINT(72.8258 18.975),True,16.0,False
19g7b9,M,66,Chrome,Windows,United Kingdom,POINT(-0.1224 51.4964),False,12.0,True
1w1fme,,70,Firefox,Windows,United Kingdom,POINT(-0.1224 51.4964),True,11.666666666666666,False
206688,M,27,Firefox,Windows,China,POINT(113.5325 34.6836),False,9.0,False
215593,F,70,Chrome,Windows,United States,POINT(-97.822 37.751),False,9.5,False
222582,M,44,Chrome,Windows,United States,POINT(-78.6253 35.7977),True,9.0,False
230417,M,,Firefox,Windows,Norway,POINT(10.7487 59.905),False,17.0,False
238652,,17,Chrome,MacOS X,Argentina,POINT(-58.3816 -34.6033),False,15.0,False
246177,M,53,Chrome,Windows,United States,POINT(-96.7488 32.6676),True,9.5,False
255155,,47,Chrome,Windows,Argentina,POINT(-58.3816 -34.6033),True,9.75,True
264081,F,69,Chrome,MacOS X,Japan,POINT(135.52 34.6864),False,8.0,False
271807,,48,Safari,MacOS X,China,POINT(113.5325 34.6836),False,19.0,False
278947,M,57,Chrome,Windows,South Africa,POINT(31.0352 -29.8561),False,8.0,False
287051,M,51,Chrome,MacOS X,United States,POINT(-76.5519 39.3054),False,11.0,False
294642,F,21,Chrome,Windows,United States,POINT(-81.719 30.0966),False,11.0,False
2eab2e,M,63,Chrome,Windows,Taiwan,POINT(121.4966 25.0418),False,7.5,False
304878,M,60,Chrome,Windows,,,False,9.75,True
312657,M,47,Firefox,Windows,Canada,POINT(-76.428 44.2955),False,12.0,False
320913,F,,Chrome,Windows,France,POINT(5.0089 47.3369),False,8.666666666666666,False
327970,M,46,Chrome,MacOS X,United States,POINT(-73.7787 41.0572),False,15.0,False
336910,M,48,Chrome,MacOS X,Russia,POINT(65.5272 57.1522),False,7.8,True
346170,F,69,Chrome,Windows,United States,POINT(-110.3607 31.5273),False,11.333333333333334,False
353916,M,50,Chrome,Windows,United States,POINT(-95.7311 29.7449),False,9.0,False
360927,M,53,Chrome,Windows,United States,POINT(-87.6376 41.8824),False,10.666666666666666,False
367182,M,42,Chrome,Windows,Spain,POINT(-6.2947 36.5298),False,16.0,False
374998,M,41,Chrome,MacOS X,Republic of Korea,POINT(126.9741 37.5112),False,10.0,False
382064,F,53,Safari,MacOS X,Colombia,POINT(-74.0628 4.6492),True,7.5,False
389342,M,68,Chrome,Windows,United States,POINT(-117.1649 32.8072),True,10.5,False
397774,M,70,Chrome,Windows,United States,POINT(-101.451 32.1864),False,14.0,False
400183,M,47,Chrome,MacOS X,Republic of Korea,POINT(126.9741 37.5112),False,14.0,False
407425,M,42,Firefox,MacOS X,China,POINT(116.3883 39.9289),True,11.5,False
415293,M,36,Chrome,Windows,China,POINT(122.99 41.1236),False,12.0,False
423685,F,20,Firefox,Windows,United States,POINT(-79.5365 35.2543),True,13.5,False
431578,M,47,Chrome,Windows,United States,POINT(-97.822 37.751),False,10.0,False
438893,M,70,Chrome,Windows,Egypt,POINT(31.223 30.0355),True,11.75,True
447382,F,47,Chrome,Windows,United States,POINT(-110.9265 32.2217),False,14.0,False
455256,F,25,Safari,MacOS X,France,POINT(-1.5524 47.2165),False,10.0,False
463155,F,68,Chrome,MacOS X,France,POINT(5.5451 43.2124),False,10.75,False
470067,F,27,Chrome,MacOS X,United States,POINT(-97.1549 32.6287),True,9.0,False
478464,M,46,Chrome,Linux,Thailand,POINT(100.2833 13.5333),False,12.0,False
487727,F,38,Chrome,MacOS X,Italy,POINT(9.2398 45.6124),False,13.5,False
494666,F,38,Firefox,Windows,Germany,POINT(9.491 51.2993),False,21.0,False
4nucnh,M,39,Chrome,Windows,United States,POINT(-97.822 37.751),False,17.5,False
507215,M,30,Safari,MacOS X,Germany,POINT(9.491 51.2993),False,16.0,False
514848,M,29,Firefox,Windows,Republic of Korea,POINT(126.9743 37.5111),False,12.0,False
521515,M,60,Safari,MacOS X,Venezuela,POINT(-66.9167 10.5),False,10.0,False
529832,F,30,Chrome,Linux,United States,POINT(-110.3607 31.5273),False,12.0,False
539589,M,39,Chrome,MacOS X,Australia,POINT(143.2104 -33.494),True,8.0,False
547183,F,47,Chrome,Windows,United States,POINT(-87.4985 31.1742),True,9.4,False
555515,M,,Safari,MacOS X,United States,POINT(-71.2317 42.4428),False,14.0,False
566073,F,54,Chrome,Linux,France,POINT(2.2519 49.0544),False,14.0,False
575285,,37,IE,Windows,United States,POINT(-120.398 34.6045),False,8.5,False
585204,M,50,Chrome,MacOS X,United States,POINT(-95.3628 29.7702),False,12.0,False
594011,M,43,Chrome,Windows,United States,POINT(-104.8582 39.569),False,11.0,False
5d1q61,M,73,Safari,MacOS X,United States,POINT(-83.2696 42.2409),False,11.0,False
601307,M,58,Chrome,Linux,Ukraine,POINT(30.5167 50.4333),False,18.5,False
610966,M,51,Chrome,Windows,United States,POINT(-74.1741 40.7355),False,10.0,False
618608,M,70,Chrome,Windows,United Kingdom,POINT(-0.1224 51.4964),False,13.333333333333334,False
626225,F,54,Chrome,Windows,United States,POINT(-97.822 37.751),False,14.0,False
634030,F,67,Chrome,Windows,United States,POINT(-97.822 37.751),True,9.8,True
642856,,27,Chrome,MacOS X,India,POINT(77 20),True,11.0,False
652003,M,38,Chrome,Windows,China,POINT(113.25 23.1167),False,8.666666666666666,False
660129,M,72,Chrome,MacOS X,Colombia,POINT(-74.0628 4.6492),True,12.0,False
668057,F,33,Firefox,Windows,United States,POINT(-97.822 37.751),False,13.0,False
676594,,68,Firefox,Windows,Netherlands,POINT(5.2354 52.3881),False,16.0,False
686406,,29,Chrome,Windows,Italy,POINT(9.1667 44.4167),False,9.5,False
694099,,43,Chrome,Windows,Germany,POINT(11.0782 49.446),False,11.5,False
6f1z3w,F,45,Safari,MacOS X,Japan,POINT(139.69 35.69),False,16.0,False
703760,F,39,Chrome,Windows,Japan,POINT(135.52 34.6864),False,16.0,False
710110,F,,Chrome,Windows,China,POINT(116.3883 39.9289),False,8.333333333333334,False
718764,M,65,Firefox,Windows,Philippines,POINT(120.9721 14.5955),True,10.833333333333334,True
728220,M,71,Chrome,Windows,Japan,POINT(139.69 35.69),False,11.0,False
737665,F,31,Firefox,Windows,New Zealand,POINT(174.7763 -41.2942),False,10.0,False
746266,M,,Chrome,MacOS X,United States,POINT(-86.5861 34.7304),False,11.0,False
754931,F,69,Chrome,Windows,Australia,POINT(144.93 -37.7882),False,16.0,False
763557,F,72,Chrome,MacOS X,Norway,POINT(10.7487 59.905),False,14.0,False
771146,M,42,Chrome,Windows,Germany,POINT(9.491 51.2993),False,10.666666666666666,False
779157,F,58,Safari,MacOS X,Brazil,POINT(-43.2192 -22.8305),False,11.0,False
787164,F,27,Safari,MacOS X,United States,POINT(-97.822 37.751),False,12.0,False
794990,M,64,Chrome,Linux,United States,POINT(-117.2455 46.7322),False,10.666666666666666,False
7minsn,F,39,Firefox,MacOS X,India,POINT(72.8258 18.975),False,9.0,False
803086,M,76,Firefox,Windows,United States,POINT(-97.822 37.751),False,14.0,False
814187,F,71,Chrome,Windows,United Kingdom,POINT(-0.0955 51.5092),False,13.0,False
821443,F,57,Chrome,MacOS X,United Kingdom,POINT(-0.1224 51.4964),True,10.25,True
829599,F,22,IE,Windows,United States,POINT(-97.822 37.751),False,8.5,False
837729,F,25,Firefox,Windows,China,POINT(113.7266 34.7725),False,11.0,False
845349,F,29,Safari,MacOS X,United States,POINT(-97.822 37.751),False,16.0,False
853511,M,54,Safari,MacOS X,United States,POINT(-97.822 37.751),False,8.0,False
860400,F,32,Chrome,MacOS X,Indonesia,POINT(112.7508 -7.2492),False,13.0,False
867397,M,63,Chrome,Windows,United States,POINT(-97.822 37.751),True,11.75,True
875203,F,49,Safari,MacOS X,Japan,POINT(139.69 35.69),False,8.0,False
882802,M,71,Firefox,Windows,Germany,POINT(7.2158 51.5794),False,10.5,False
890507,M,32,Chrome,Windows,Japan,POINT(139.7677 35.6427),True,12.5,False
898059,F,21,Chrome,Windows,United States,POINT(-97.5164 35.4676),False,10.0,False
8q017n,F,47,Firefox,Windows,United States,POINT(-78.8986 35.994),True,13.333333333333334,False
906149,F,73,IE,Windows,Japan,POINT(139.7677 35.6427),False,9.0,False
913993,F,67,Chrome,Windows,France,POINT(2.3387 48.8582),False,16.0,False
921750,F,15,Chrome,Windows,United States,POINT(-73.8075 42.6534),True,9.0,False
929908,M,49,Chrome,Linux,United States,POINT(-97.822 37.751),False,10.0,False
939350,F,46,Chrome,Windows,United States,POINT(-121.9599 37.5079),False,19.0,False
946451,F,63,Chrome,MacOS X,United States,POINT(-97.822 37.751),False,13.0,False
955137,M,58,Chrome,MacOS X,South Africa,POINT(31.0352 -29.8561),False,13.0,False
962698,M,41,Firefox,Windows,United States,POINT(-106.307 35.8881),False,18.0,False
969972,M,49,Chrome,Windows,United Kingdom,POINT(-2.689 51.5101),False,9.0,False
978346,,36,IE,Windows,Trinidad and Tobago,POINT(-61.5167 10.7),True,7.5,False
985960,F,57,Chrome,Windows,Japan,POINT(139.69 35.69),False,11.0,False
992731,F,62,Chrome,Windows,Spain,POINT(-3.36 40.482),True,11.0,False
999405,F,25,Chrome,MacOS X,South Africa,POINT(24 -29),False,16.0,False
a1txqs,,35,Chrome,Windows,United States,POINT(-84.3957 42.2127),True,13.333333333333334,False
amq2ip,F,,Chrome,MacOS X,Spain,POINT(-0.3667 39.4667),True,21.0,False
bckt2q,,41,Chrome,MacOS X,United Arab Emirates,POINT(55.3081 25.2639),True,6.0,False
c3oan4,,69,Chrome,MacOS X,United States,POINT(-97.822 37.751),False,12.0,False
cqlrs4,M,49,Safari,MacOS X,Japan,POINT(139.69 35.69),False,13.5,False
dn8rgd,F,47,Firefox,Windows,Argentina,POINT(-58.4 -34.7667),False,11.0,False
eey9ri,M,55,Chrome,Windows,United States,POINT(-77.0146 38.8933),True,7.666666666666667,True
f4lko4,M,,Chrome,Windows,United States,POINT(-121.9854 37.3501),False,16.0,False
fy41d8,,62,Chrome,Windows,Republic of Korea,POINT(126.9156 35.1547),False,9.0,False
grrhqx,F,45,Firefox,Linux,Japan,POINT(139.9833 35.6931),False,8.0,False
hhe8jd,F,50,Chrome,Windows,Egypt,POINT(31.223 30.0355),True,9.5,False
i7i7xb,F,,Firefox,Windows,Japan,POINT(139.7677 35.6427),False,11.666666666666666,False
ivdbgf,M,57,Chrome,Windows,United States,POINT(-95.5643 29.7419),False,10.0,False
jy0in1,M,73,Safari,MacOS X,Japan,POINT(139.7677 35.6427),False,16.0,False
kw21u2,M,69,Safari,MacOS X,United States,POINT(-96.8705 32.8148),False,12.0,False
lpckov,M,59,Chrome,Windows,United States,POINT(-97.822 37.751),False,12.333333333333334,False
mb7327,F,65,Chrome,MacOS X,United States,POINT(-94.2514 36.3457),False,16.0,False
n4df1o,F,59,Firefox,MacOS X,United States,POINT(-88.1341 41.8032),True,15.0,False
nyw5d7,F,26,Chrome,Windows,United Kingdom,POINT(-0.1224 51.4964),True,12.0,False
ompbdr,F,47,Safari,MacOS X,United States,POINT(-71.0837 42.6723),True,14.0,False
p9mvqw,M,48,Chrome,Windows,China,POINT(120.3719 36.0986),True,7.75,False
pwg25x,,65,Chrome,MacOS X,Canada,POINT(-79.5909 43.7144),False,12.5,False
qifgva,F,51,Chrome,Windows,United States,POINT(-97.822 37.751),False,12.5,False
r64erm,,42,Edge,Windows,United States,POINT(-74.1741 40.7355),False,10.0,False
s1cj3h,M,72,Chrome,Windows,Taiwan,POINT(121 23.5),True,11.5,False
sn8t0i,F,41,Chrome,Windows,France,POINT(2.6692 42.4729),True,9.0,False
tn9rhf,M,30,Chrome,MacOS X,Russia,POINT(37.6184 55.7485),False,11.0,False
u902be,M,61,Chrome,Windows,Republic of Lithuania,POINT(24 56),False,10.0,True
v8r45o,,59,Chrome,Windows,United States,POINT(-78.8986 35.994),False,11.5,False
vxntwj,,43,Chrome,MacOS X,United States,POINT(-80.1313 25.885),True,9.75,False
wk0hom,F,42,Chrome,MacOS X,United States,POINT(-83.1763 42.3223),True,11.25,False
x436ug,F,62,Chrome,Windows,United States,POINT(-97.822 37.751),True,11.25,False
xnfngp,F,22,Chrome,Windows,United States,POINT(-78.6253 35.7977),False,10.0,False
ycrg7j,M,57,Chrome,Windows,United States,POINT(-97.822 37.751),True,11.0,False
yxyau6,M,65,Chrome,Windows,United States,POINT(-82.9988 39.9612),True,12.5,False
zju5e2,F,39,Chrome,MacOS X,India,POINT(72.9 20.9667),True,10.0,True
002555,M,,Chrome,MacOS X,Taiwan,POINT(121.4966 25.0418),False,15.0,False
011451,M,,Firefox,Windows,Belgium,POINT(4.35 50.85),True,13.333333333333334,False
020398,F,61,Chrome,Windows,Australia,POINT(151.1982 -33.8612),False,12.5,False
029666,M,44,Safari,MacOS X,Hungary,POINT(19.3333 47.45),True,12.5,False
037569,F,47,Chrome,Windows,United States,POINT(-97.822 37.751),False,11.0,False
044nxo,M,57,Chrome,MacOS X,China,POINT(113.25 23.1167),True,9.5,False
056367,M,54,Safari,MacOS X,United States,POINT(-82.5461 40.0867),True,12.4,False
064921,F,64,Chrome,Windows,Canada,POINT(-79.4204 43.6655),False,16.0,False
073562,M,53,IE,Windows,United States,POINT(-97.822 37.751),False,11.5,False
080522,M,50,Chrome,Windows,United States,POINT(-84.3005 34.133),True,10.333333333333334,False
087878,M,,Chrome,Linux,China,POINT(118.0819 24.4798),True,10.166666666666666,True
096293,F,27,Chrome,Windows,United States,POINT(-121.724 36.9512),False,19.0,False
0ody6c,M,49,Chrome,Windows,Canada,POINT(-123.3658 48.4777),True,14.5,False
104037,,29,Firefox,Windows,Japan,POINT(139.69 35.69),True,10.333333333333334,True
110992,F,29,Chrome,MacOS X,Taiwan,POINT(120.6814 24.1433),False,11.0,False
120164,F,63,Safari,MacOS X,China,POINT(116.9972 36.6683),False,14.0,False
129721,M,59,Chrome,MacOS X,Indonesia,POINT(106.8294 -6.1744),True,14.666666666666666,False
138812,M,43,Chrome,Windows,United States,POINT(-81.6347 30.1578),False,10.75,True
146114,F,41,Chrome,Windows,France,POINT(2.235 48.8138),True,10.0,False
155360,F,45,Chrome,Linux,United States,POINT(-110.3607 31.5273),False,12.0,False
163607,M,75,Firefox,Windows,Australia,POINT(115.9181 -32.058),True,10.0,False
172026,M,49,Chrome,MacOS X,Republic of Korea,POINT(126.9741 37.5112),False,13.0,False
179304,F,69,Chrome,Windows,Ireland,POINT(-6.2439 53.3472),False,10.5,True
187026,F,,Firefox,Windows,United States,POINT(-97.822 37.751),False,6.0,False
193718,F,41,Chrome,Windows,France,POINT(2.3387 48.8582),False,11.0,False
1f088i,M,52,IE,Windows,United States,POINT(-118.4165 33.9192),False,10.5,False
202692,M,32,Chrome,Windows,Bulgaria,POINT(23.225 43.4125),True,12.0,False
210750,F,41,Chrome,Windows,China,POINT(121.3997 31.0456),True,12.0,False
218821,M,41,Firefox,Windows,Germany,POINT(8.6559 49.5481),False,11.5,False
226406,M,69,Chrome,Windows,Germany,POINT(9.491 51.2993),False,18.0,False
234882,F,,Firefox,Windows,United States,POINT(-80.735 35.2936),False,9.333333333333334,False
243228,M,43,Safari,MacOS X,Japan,POINT(139.69 35.69),False,8.0,False
250967,M,41,Chrome,MacOS X,United States,POINT(-97.822 37.751),False,12.5,False
25aoz7,M,71,Chrome,Linux,Turkey,POINT(28.9684 41.0214),False,9.0,False
268739,F,38,Chrome,Windows,Brazil,POINT(-46.6289 -23.5464),True,9.4,False
275463,M,56,Safari,MacOS X,China,POINT(118.7778 32.0617),False,11.5,False
283291,M,53,Chrome,Windows,United States,POINT(-97.822 37.751),False,12.0,False
291760,M,49,Chrome,Windows,United States,POINT(-77.6551 37.4849),True,10.666666666666666,False
299419,F,52,Chrome,Windows,Japan,POINT(139.69 35.69),False,8.0,False
2we6c5,,62,Chrome,MacOS X,China,POINT(113.1136 28.1792),True,17.0,False
307011,F,49,Chrome,MacOS X,India,POINT(77.2167 28.6667),False,10.5,False
314890,M,68,Chrome,MacOS X,United States,POINT(-97.822 37.751),False,10.0,False
323166,F,53,Firefox,Windows,United Kingdom,POINT(-0.3167 53.2167),False,12.5,False
331102,F,61,Chrome,Windows,United States,POINT(-110.3607 31.5273),False,14.0,False
340182,M,60,Chrome,Linux,Argentina,POINT(-68.8167 -32.8833),False,9.333333333333334,True
3494gg,F,64,Chrome,Windows,Canada,POINT(-97.1531 49.8143),False,14.0,False
356793,F,58,Chrome,Windows,United States,POINT(-97.822 37.751),False,10.0,False
363588,M,63,Chrome,Windows,Republic of Korea,POINT(126.9741 37.5112),True,7.4,True
370222,F,40,Chrome,MacOS X,United States,POINT(-97.822 37.751),False,11.5,True
378453,F,23,Chrome,Linux,Japan,POINT(139.69 35.69),True,16.0,False
385819,,,Chrome,MacOS X,United States,POINT(-95.6512 29.6919),True,11.0,False
392355,F,45,Chrome,Windows,United States,POINT(-110.3607 31.5273),False,8.0,False
3aq22m,M,66,Firefox,Windows,China,POINT(113.5325 34.6836),False,7.0,False
400581,F,69,Chrome,Windows,China,POINT(115.275 39.8897),True,9.0,False
407793,F,62,IE,Windows,United States,POINT(-86.2539 32.404),True,8.25,False
415722,F,45,Chrome,Windows,Belgium,POINT(4.35 50.85),False,11.2,False
424053,,57,Chrome,MacOS X,United States,POINT(-93.1874 45.0724),True,9.5,True
432703,M,51,Chrome,MacOS X,United States,POINT(-89.9715 35.2017),False,10.0,False
43zp31,M,48,Chrome,MacOS X,United States,POINT(-86.2539 32.404),True,10.0,False
447687,F,39,Chrome,MacOS X,Slovak Republic,POINT(21.1476 49.4088),True,11.4,False
455658,F,51,Safari,MacOS X,United States,POINT(-97.822 37.751),False,7.0,False
463376,,68,Chrome,Windows,Germany,POINT(8.6441 49.3008),False,9.666666666666666,False
470550,F,65,Chrome,Windows,India,POINT(72.8258 18.975),False,11.0,False
478791,M,70,Chrome,Windows,United States,POINT(-97.822 37.751),False,11.0,False
488094,M,53,Firefox,Windows,Venezuela,POINT(-66 8),True,10.25,False
495116,M,21,Chrome,Windows,United States,POINT(-87.6005 41.8014),False,13.5,False
4g65wn,M,42,Chrome,Windows,Canada,POINT(-75.7 45.4167),True,11.0,False
502301,F,29,Firefox,Windows,United States,POINT(-74.1764 41.078),True,8.0,False
511394,M,17,Chrome,Windows,China,POINT(120.1614 30.2936),False,17.0,False
518260,F,60,Safari,MacOS X,China,POINT(116.3883 39.9289),True,10.2,False
525863,M,17,Chrome,Windows,United States,POINT(-85.6213 40.1538),False,9.5,False
536496,M,31,Chrome,Windows,United States,POINT(-110.1719 31.5918),False,13.0,False
544414,M,71,Chrome,Windows,Australia,POINT(151.2002 -33.8591),False,10.0,False
552091,F,39,Chrome,MacOS X,China,POINT(121.3997 31.0456),False,12.0,False
